index	l_pup_cent_x	l_pup_cent_y	l_pup_cent_z	l_pup_cent_val	l_pup_diam	l_pup_diam_val	l_gaze_dir_x	l_gaze_dir_y	l_gaze_dir_z	l_gaze_dir_val	r_pup_cent_x	r_pup_cent_y	r_pup_cent_z	r_pup_cent_val	r_pup_diam	r_pup_diam_val	r_gaze_dir_x	r_gaze_dir_y	r_gaze_dir_z	r_gaze_dir_val	gaze_pos_x	gaze_pos_y	gaze_pos_val	3d_gaze_pos_x	3d_gaze_pos_y	3d_gaze_pos_z	3d_gaze_pos_val	vts_time	seconds
136727640	32.4	-26.08	-35.13	0.0	3.61	0.0	-0.0273	0.1958	0.9803	0.0	-34.1	-23.54	-34.47	0.0	3.8	0.0	0.0108	0.2061	0.9785	0.0	0.4819	0.3231	0.0	-14.19	297.88	1537.8	0.0	15816075.0	16.335923
136747630	32.39	-26.07	-35.13	0.0	3.61	0.0	-0.0283	0.1958	0.9802	0.0	-34.11	-23.54	-34.47	0.0	3.8	0.0	0.0102	0.2064	0.9784	0.0	0.4823	0.3231	0.0	-15.27	295.04	1522.85	0.0	15836065.0	16.355913
136767629	32.39	-26.07	-35.13	0.0	3.62	0.0	-0.0289	0.196	0.9802	0.0	-34.11	-23.53	-34.47	0.0	3.8	0.0	0.0096	0.2064	0.9784	0.0	0.4827	0.323	0.0	-16.28	295.31	1523.04	0.0	15856064.0	16.375912
136787621	32.39	-26.07	-35.13	0.0	3.62	0.0	-0.0296	0.1959	0.9802	0.0	-34.12	-23.53	-34.47	0.0	3.8	0.0	0.009	0.206	0.9785	0.0	0.4831	0.3233	0.0	-17.28	295.1	1524.45	0.0	15876056.0	16.395904
136807619	32.38	-26.07	-35.13	0.0	3.62	0.0	-0.0304	0.1957	0.9802	0.0	-34.12	-23.53	-34.46	0.0	3.8	0.0	0.0084	0.2062	0.9785	0.0	0.4836	0.3234	0.0	-18.29	293.06	1514.6	0.0	15896054.0	16.415902
136827610	32.38	-26.07	-35.12	0.0	3.63	0.0	-0.0309	0.1954	0.9802	0.0	-34.13	-23.54	-34.46	0.0	3.81	0.0	0.0076	0.2068	0.9784	0.0	0.484	0.3233	0.0	-19.19	290.47	1500.31	0.0	15916045.0	16.435893
136847609	32.38	-26.07	-35.12	0.0	3.63	0.0	-0.0312	0.195	0.9803	0.0	-34.13	-23.54	-34.45	0.0	3.81	0.0	0.0069	0.206	0.9785	0.0	0.4843	0.3239	0.0	-20.24	293.89	1522.04	0.0	15936044.0	16.455892
136867599	32.38	-26.07	-35.12	0.0	3.63	0.0	-0.032	0.1943	0.9804	0.0	-34.14	-23.55	-34.44	0.0	3.81	0.0	0.0062	0.2059	0.9785	0.0	0.4847	0.3245	0.0	-21.11	289.74	1504.91	0.0	15956034.0	16.475882
136887599	32.37	-26.08	-35.11	0.0	3.63	0.0	-0.0332	0.1944	0.9804	0.0	-34.14	-23.55	-34.44	0.0	3.81	0.0	0.0046	0.2057	0.9786	0.0	0.4856	0.3245	0.0	-23.7	293.86	1525.64	0.0	15976034.0	16.495882
136907590	32.37	-26.08	-35.1	0.0	3.63	0.0	-0.0349	0.1943	0.9803	0.0	-34.15	-23.56	-34.44	0.0	3.81	0.0	0.0033	0.2057	0.9786	0.0	0.4865	0.3246	0.0	-25.85	290.55	1509.52	0.0	15996025.0	16.515873
136927589	32.36	-26.09	-35.09	0.0	3.63	0.0	-0.0361	0.1948	0.9802	0.0	-34.16	-23.56	-34.43	0.0	3.81	0.0	0.0022	0.2053	0.9787	0.0	0.4872	0.3244	0.0	-27.97	294.93	1530.52	0.0	16016024.0	16.535872
136947579	32.36	-26.1	-35.08	0.0	3.63	0.0	-0.0369	0.1949	0.9801	0.0	-34.16	-23.57	-34.43	0.0	3.8	0.0	0.0016	0.2045	0.9789	0.0	0.4877	0.3248	0.0	-29.4	296.61	1541.86	0.0	16036014.0	16.555862
136967578	32.36	-26.11	-35.07	0.0	3.63	0.0	-0.038	0.1949	0.9801	0.0	-34.17	-23.57	-34.43	0.0	3.8	0.0	0.001	0.2042	0.9789	0.0	0.4882	0.3251	0.0	-30.51	294.02	1530.45	0.0	16056013.0	16.575861
136987569	32.36	-26.12	-35.06	0.0	3.63	0.0	-0.0388	0.1954	0.9799	0.0	-34.17	-23.58	-34.42	0.0	3.8	0.0	0.0004	0.2036	0.9791	0.0	0.4886	0.3251	0.0	-31.87	296.79	1544.41	0.0	16076004.0	16.595852
137007569	32.35	-26.12	-35.05	0.0	3.63	0.0	-0.0394	0.1962	0.9798	0.0	-34.17	-23.58	-34.42	0.0	3.81	0.0	0.0006	0.2037	0.979	0.0	0.4888	0.3247	0.0	-31.92	294.19	1527.93	0.0	16096004.0	16.615852
137027559	32.35	-26.13	-35.04	0.0	3.63	0.0	-0.04	0.1971	0.9796	0.0	-34.18	-23.58	-34.42	0.0	3.81	0.0	-0.0001	0.2028	0.9792	0.0	0.4892	0.3245	0.0	-33.49	299.6	1554.78	0.0	16115994.0	16.635842
137047559	32.36	-26.12	-35.06	0.0	3.62	0.0	-0.0376	0.1958	0.9799	0.0	-34.18	-23.58	-34.42	0.0	3.8	0.0	-0.0001	0.2031	0.9792	0.0	0.4884	0.3245	0.0	-32.96	313.71	1628.25	0.0	16135994.0	16.655842
137067550	32.36	-26.12	-35.06	0.0	3.62	0.0	-0.0346	0.1958	0.98	0.0	-34.18	-23.58	-34.42	0.0	3.8	0.0	-0.0	0.2032	0.9791	0.0	0.4874	0.3235	0.0	-32.52	339.65	1754.69	0.0	16155985.0	16.675833
137087549	32.37	-26.12	-35.06	0.0	3.61	0.0	-0.0329	0.1952	0.9802	0.0	-34.17	-23.57	-34.42	0.0	3.8	0.0	0.0008	0.2032	0.9791	0.0	0.4866	0.3237	0.0	-30.69	344.34	1780.75	0.0	16175984.0	16.695832
137107540	32.37	-26.12	-35.06	0.0	3.61	0.0	-0.0319	0.1949	0.9803	0.0	-34.16	-23.57	-34.42	0.0	3.8	0.0	0.0018	0.2029	0.9792	0.0	0.486	0.324	0.0	-28.72	342.86	1776.09	0.0	16195975.0	16.715823
137127539	32.38	-26.12	-35.06	0.0	3.61	0.0	-0.0318	0.195	0.9803	0.0	-34.16	-23.57	-34.42	0.0	3.8	0.0	0.003	0.2032	0.9791	0.0	0.4856	0.3242	0.0	-26.78	332.75	1725.02	0.0	16215974.0	16.735822
137147529	32.38	-26.12	-35.06	0.0	3.61	0.0	-0.0313	0.1952	0.9803	0.0	-34.15	-23.57	-34.42	0.0	3.8	0.0	0.004	0.2042	0.9789	0.0	0.4852	0.3237	0.0	-24.85	325.1	1682.1	0.0	16235964.0	16.755812
137167529	32.38	-26.12	-35.08	0.0	3.62	0.0	-0.0307	0.1939	0.9805	0.0	-34.17	-23.56	-34.44	0.0	3.79	0.0	0.0042	0.2022	0.9793	0.0	0.4849	0.3253	0.0	-24.58	329.4	1717.95	0.0	16255964.0	16.775812
137187519	32.14	-26.26	-35.23	0.0	3.59	0.0	-0.0655	0.1543	0.9859	0.0	-34.38	-23.62	-34.67	0.0	3.71	0.0	-0.0305	0.1438	0.9891	0.0	0.5053	0.382	0.0	-85.12	235.97	1693.68	0.0	16275954.0	16.795802
137207519	31.87	-26.51	-35.33	0.0	3.88	0.0	-0.1009	0.0943	0.9904	0.0	-34.55	-23.91	-34.87	0.0	3.89	0.0	-0.0761	0.0939	0.9927	0.0	0.5287	0.4391	0.0	-237.0	225.24	2604.19	0.0	16295954.0	16.815802
137227508	31.68	-26.91	-35.4	0.0	3.97	0.0	-0.1166	-0.0254	0.9929	0.0	-34.61	-24.29	-34.97	0.0	4.06	0.0	-0.1057	0.0104	0.9943	0.0	0.5464	0.6071	0.0	-51.12	-29.02	408.51	0.0	16315943.0	16.835791
137247508	31.51	-27.39	-35.49	0.0	3.9	0.0	-0.1414	-0.15	0.9785	0.0	-34.57	-24.78	-35.04	0.0	3.89	0.0	-0.1163	-0.0949	0.9887	0.0	0.5582	0.7565	0.0	-53.01	-75.08	357.36	0.0	16335943.0	16.855791
137267498	31.4	-27.87	-35.61	0.0	3.79	0.0	-0.1589	-0.2727	0.9489	0.0	-34.49	-25.2	-35.12	0.0	3.77	0.0	-0.0892	-0.2616	0.961	0.0	0.5499	0.8793	0.0	-111.95	-263.96	813.31	0.0	16355933.0	16.875781
137287497	31.25	-28.31	-35.74	0.0	3.58	0.0	-0.1784	-0.3704	0.9116	0.0																		16375932.0	16.89578
137307487	31.13	-28.65	-35.89	0.0	3.44	0.0	-0.2211	-0.4598	0.8601	0.0																		16395922.0	16.91577
137627408											-35.3	-25.85	-38.06	0.0	4.17	0.0	-0.145	-0.4836	0.8632	0.0								16715843.0	17.235691
137847357	31.07	-29.07	-35.96	0.0	3.61	0.0	-0.2078	-0.4993	0.8412	0.0																		16935792.0	17.45564
137867348	31.02	-29.22	-36.07	0.0	3.67	0.0	-0.2233	-0.5254	0.8211	0.0																		16955783.0	17.475631
137907337	31.01	-29.28	-36.05	0.0	3.62	0.0	-0.2314	-0.5337	0.8134	0.0																		16995772.0	17.51562
138007318											-33.05	-25.85	-36.14	0.0	5.17	0.0	0.1454	-0.5526	0.8207	0.0								17095753.0	17.615601
138027308	32.41	-28.67	-36.38	0.0	3.27	0.0	0.0226	-0.4934	0.8695	0.0																		17115743.0	17.635591
138047307	32.51	-28.52	-34.85	0.0	2.95	0.0	0.1427	-0.4637	0.8744	0.0	-32.32	-25.9	-35.17	0.0	4.28	0.0	0.3167	-0.3628	0.8764	0.0								17135742.0	17.65559
138067297	32.77	-28.42	-35.1	0.0	3.1	0.0	0.1631	-0.4306	0.8877	0.0	-32.1	-25.95	-34.76	0.0	4.06	0.0	0.3455	-0.2815	0.8952	0.0								17155732.0	17.67558
138087297	32.95	-28.4	-35.59	0.0	3.36	0.0	0.1472	-0.396	0.9064	0.0	-32.11	-25.99	-34.59	0.0	4.96	0.0	0.1719	-0.3826	0.9078	0.0								17175732.0	17.69558
138107287	32.9	-28.42	-35.61	0.0	3.65	0.0	0.1308	-0.3691	0.9201	0.0	-32.2	-26.05	-34.5	0.0	4.06	0.0	0.2691	-0.3813	0.8844	0.0								17195722.0	17.71557
138127287	32.83	-28.45	-35.65	0.0	3.67	0.0	0.1121	-0.3581	0.9269	0.0	-32.31	-26.08	-34.5	0.0	4.13	0.0	0.2331	-0.3711	0.8988	0.0								17215722.0	17.73557
138147277	32.69	-28.5	-35.55	0.0	3.68	0.0	0.0831	-0.3735	0.9239	0.0																		17235712.0	17.75556
138167277	32.59	-28.53	-35.42	0.0	3.72	0.0	0.0496	-0.3581	0.9324	0.0																		17255712.0	17.77556
138187268	32.53	-28.56	-35.4	0.0	3.71	0.0	0.032	-0.3575	0.9334	0.0	-32.49	-26.16	-34.63	0.0	3.89	0.0	0.2071	-0.4245	0.8814	0.0								17275703.0	17.795551
138207266	32.57	-28.66	-35.53	0.0	3.64	0.0	0.0352	-0.4027	0.9147	0.0	-32.33	-26.0	-35.49	0.0	4.68	0.0	0.0058	-0.5422	0.8402	0.0								17295701.0	17.815549
138227257	32.55	-28.71	-35.53	0.0	3.64	0.0	0.0386	-0.4115	0.9106	0.0	-32.36	-26.02	-35.52	0.0	4.41	0.0	0.03	-0.5294	0.8479	0.0								17315692.0	17.83554
138247257	32.5	-28.72	-35.5	0.0	3.71	0.0	0.0445	-0.4071	0.9123	0.0																		17335692.0	17.85554
138267246	32.46	-28.73	-35.47	0.0	3.67	0.0	0.0301	-0.4117	0.9108	0.0	-32.52	-26.16	-35.02	0.0	4.04	0.0	0.124	-0.4876	0.8642	0.0								17355681.0	17.875529
138287247	32.41	-28.74	-35.42	0.0	3.61	0.0	0.0181	-0.4139	0.9101	0.0																		17375682.0	17.89553
138307237	32.38	-28.75	-35.4	0.0	3.62	0.0	0.0112	-0.4081	0.9129	0.0	-33.32	-26.19	-36.63	0.0	3.97	0.0	0.1496	-0.4307	0.89	0.0								17395672.0	17.91552
138327236	32.35	-28.76	-35.4	0.0	3.63	0.0	0.0046	-0.3999	0.9165	0.0	-33.22	-26.25	-36.04	0.0	3.78	0.0	0.163	-0.4165	0.8944	0.0								17415671.0	17.935519
138347227	32.08	-28.74	-35.53	0.0	4.06	0.0	-0.0817	-0.4261	0.901	0.0																		17435662.0	17.95551
138367227	31.46	-28.63	-35.68	0.0	3.9	0.0	-0.1738	-0.4269	0.8874	0.0																		17455662.0	17.97551
138387216	31.13	-28.61	-35.57	0.0	3.85	0.0	-0.2255	-0.4155	0.8812	0.0																		17475651.0	17.995499
138407216	31.0	-28.61	-35.47	0.0	3.79	0.0	-0.2435	-0.4001	0.8835	0.0																		17495651.0	18.015499
138427208	30.94	-28.65	-35.38	0.0	3.75	0.0	-0.2554	-0.402	0.8793	0.0																		17515643.0	18.035491
138447206	30.92	-28.68	-35.33	0.0	3.77	0.0	-0.2428	-0.3803	0.8924	0.0																		17535641.0	18.055489
138467197	30.93	-28.69	-35.3	0.0	3.74	0.0	-0.2427	-0.3777	0.8936	0.0																		17555632.0	18.07548
138487197	30.94	-28.7	-35.34	0.0	3.73	0.0	-0.2315	-0.3688	0.9002	0.0																		17575632.0	18.09548
138507187	30.98	-28.7	-35.4	0.0	3.78	0.0	-0.2253	-0.365	0.9033	0.0																		17595622.0	18.11547
138527187	30.99	-28.7	-35.38	0.0	3.75	0.0	-0.2275	-0.3643	0.9031	0.0																		17615622.0	18.13547
138547177	31.04	-28.7	-35.39	0.0	3.86	0.0	-0.2179	-0.3591	0.9075	0.0																		17635612.0	18.15546
138567177	31.06	-28.7	-35.37	0.0	3.79	0.0	-0.2201	-0.3727	0.9015	0.0																		17655612.0	18.17546
138587166	31.09	-28.7	-35.36	0.0	3.73	0.0	-0.2226	-0.3797	0.898	0.0																		17675601.0	18.195449
138607167	31.11	-28.69	-35.35	0.0	3.66	0.0	-0.2256	-0.385	0.8949	0.0																		17695602.0	18.21545
138627157	31.11	-28.69	-35.33	0.0	3.6	0.0	-0.2283	-0.389	0.8925	0.0																		17715592.0	18.23544
138647156	31.11	-28.7	-35.32	0.0	3.58	0.0	-0.2289	-0.3899	0.8919	0.0																		17735591.0	18.255439
138667147	31.1	-28.7	-35.32	0.0	3.61	0.0	-0.2291	-0.3871	0.8931	0.0																		17755582.0	18.27543
138687146	31.1	-28.71	-35.31	0.0	3.6	0.0	-0.2313	-0.3878	0.8923	0.0																		17775581.0	18.295429
138707137	31.11	-28.71	-35.3	0.0	3.58	0.0	-0.2326	-0.3912	0.8904	0.0																		17795572.0	18.31542
138727136	31.11	-28.72	-35.29	0.0	3.56	0.0	-0.2324	-0.3933	0.8896	0.0																		17815571.0	18.335419
138747127	31.16	-28.8	-35.41	0.0	3.58	0.0	-0.2469	-0.4463	0.8602	0.0																		17835562.0	18.35541
138767126	31.07	-29.0	-35.52	0.0	3.73	0.0	-0.2673	-0.4945	0.8271	0.0																		17855561.0	18.375409
138827107											-33.52	-26.42	-35.09	0.0	3.36	0.0	0.049	-0.5456	0.8366	0.0								17915542.0	18.43539
138847107	31.11	-29.06	-35.51	0.0	3.68	0.0	-0.2574	-0.4997	0.8271	0.0	-33.65	-26.48	-34.73	0.0	3.65	0.0	-0.0491	-0.6315	0.7738	0.0								17935542.0	18.45539
138867097	31.14	-29.03	-35.5	0.0	3.62	0.0	-0.254	-0.4977	0.8293	0.0																		17955532.0	18.47538
138907087	31.16	-29.01	-35.49	0.0	3.56	0.0	-0.2549	-0.497	0.8295	0.0																		17995522.0	18.51537
138927087	31.2	-29.0	-35.54	0.0	3.57	0.0	-0.2521	-0.5011	0.8278	0.0																		18015522.0	18.53537
138947077	31.24	-28.99	-35.62	0.0	3.59	0.0	-0.2474	-0.5011	0.8293	0.0																		18035512.0	18.55536
138967077	31.27	-28.98	-35.64	0.0	3.66	0.0	-0.25	-0.5003	0.8289	0.0																		18055512.0	18.57536
138987067	31.46	-28.95	-35.75	0.0	3.35	0.0	-0.1977	-0.5278	0.826	0.0	-33.53	-26.53	-35.03	0.0	4.22	0.0	-0.0415	-0.6678	0.7432	0.0								18075502.0	18.59535
139007067	31.57	-28.96	-35.63	0.0	3.59	0.0	-0.1649	-0.5057	0.8468	0.0	-33.31	-26.55	-35.32	0.0														18095502.0	18.61535
139027057	31.63	-28.96	-35.55	0.0	3.75	0.0	-0.1308	-0.4769	0.8692	0.0																		18115492.0	18.63534
139047057	31.66	-28.96	-35.52	0.0	3.7	0.0	-0.1376	-0.4828	0.8648	0.0	-33.4	-26.55	-35.2	0.0	6.07	0.0	-0.3724	-0.7978	0.4742	0.0								18135492.0	18.65534
139067047	31.67	-28.95	-35.53	0.0	3.61	0.0	-0.151	-0.4892	0.859	0.0																		18155482.0	18.67533
139087047											-33.36	-26.56	-35.27	0.0	6.65	0.0	-0.5322	-0.7766	0.337	0.0								18175482.0	18.69533
139107037	31.69	-28.93	-35.61	0.0	3.49	0.0	-0.1799	-0.4985	0.848	0.0	-33.35	-26.55	-35.32	0.0														18195472.0	18.71532
139127037	31.68	-28.94	-35.6	0.0	3.49	0.0	-0.1766	-0.5036	0.8457	0.0																		18215472.0	18.73532
139147027	31.67	-28.95	-35.6	0.0	3.46	0.0	-0.1789	-0.5074	0.843	0.0																		18235462.0	18.75531
139167027	31.65	-28.96	-35.59	0.0	3.28	0.0	-0.2003	-0.512	0.8353	0.0																		18255462.0	18.77531
139187017	31.65	-28.96	-35.58	0.0	3.35	0.0	-0.1937	-0.5102	0.8379	0.0																		18275452.0	18.7953
139207017	31.64	-28.96	-35.57	0.0	3.3	0.0	-0.2011	-0.5185	0.8311	0.0																		18295452.0	18.8153
139227008	31.63	-28.97	-35.57	0.0	3.27	0.0	-0.209	-0.5222	0.8268	0.0																		18315443.0	18.835291
139247006	31.61	-28.98	-35.56	0.0	3.26	0.0	-0.2124	-0.5269	0.8229	0.0																		18335441.0	18.855289
139266998	31.61	-29.0	-35.56	0.0	3.26	0.0	-0.2172	-0.5263	0.8221	0.0																		18355433.0	18.875281
139286997	31.6	-29.01	-35.55	0.0	3.29	0.0	-0.2092	-0.5278	0.8232	0.0																		18375432.0	18.89528
139306986	31.59	-29.04	-35.53	0.0	3.33	0.0	-0.2075	-0.5297	0.8224	0.0																		18395421.0	18.915269
139326987	31.59	-29.05	-35.51	0.0	3.34	0.0	-0.2074	-0.5335	0.82	0.0	-33.5	-26.56	-35.18	0.0	6.95	0.0	-0.5517	-0.8037	0.223	0.0								18415422.0	18.93527
139346977	31.51	-28.86	-35.52	0.0	3.54	0.0	-0.2268	-0.4928	0.8401	0.0																		18435412.0	18.95526
139366977	31.41	-28.67	-35.5	0.0	3.51	0.0	-0.2239	-0.4641	0.857	0.0																		18455412.0	18.97526
139386968	31.39	-28.61	-35.47	0.0	3.44	0.0	-0.2211	-0.4504	0.865	0.0																		18475403.0	18.995251
